timestamp,tripId,route,day,timeToReachExpressStation,timeToReachDestination
1240,123400_2..S01R,2,Tuesday,1488334717,1488335107
1240,124600_2..S01R,2,Tuesday,1488335370,1488335760
1240,125800_2..S01R,2,Tuesday,1488336090,1488336480
1240,126950_2..S01R,2,Tuesday,1488336810,1488337200
1240,123000_3..S01R,3,Tuesday,1488332574,1488332994
1240,124000_3..S01R,3,Tuesday,1488333159,1488333579
1240,125000_3..S01R,3,Tuesday,1488333750,1488334140
1240,126000_3..S01R,3,Tuesday,1488334350,1488334740
1240,127200_3..S01R,3,Tuesday,1488335070,1488335460
1241,121050_1..S02R,1,Tuesday,1488333038,1488333698
1241,121550_1..S02R,1,Tuesday,1488332609,1488333269
1241,122050_1..S02R,1,Tuesday,1488333137,1488333797
1241,122550_1..S02R,1,Tuesday,1488333242,1488333902
1241,123050_1..S02R,1,Tuesday,1488333395,1488334055
1241,123550_1..S02R,1,Tuesday,1488333678,1488334338
1241,124050_1..S02R,1,Tuesday,1488334010,1488334670
1241,124550_1..S02R,1,Tuesday,1488334320,1488334980
1241,125050_1..S02R,1,Tuesday,1488334620,1488335280
1241,125550_1..S02R,1,Tuesday,1488334920,1488335580
1241,126050_1..S02R,1,Tuesday,1488335220,1488335880
1241,126550_1..S02R,1,Tuesday,1488335520,1488336180
1241,127050_1..S02R,1,Tuesday,1488335820,1488336480
1241,119550_2..S01R,2,Tuesday,1488332738,1488333158
1241,120350_2..S01R,2,Tuesday,1488332878,1488333298
1241,121400_2..S01R,2,Tuesday,1488333571,1488333961
1241,122400_2..S01R,2,Tuesday,1488334142,1488334532
1241,123400_2..S01R,2,Tuesday,1488334699,1488335089
1241,124600_2..S01R,2,Tuesday,1488335370,1488335760
1241,125800_2..S01R,2,Tuesday,1488336090,1488336480
1241,126950_2..S01R,2,Tuesday,1488336810,1488337200
1241,123000_3..S01R,3,Tuesday,1488332574,1488332994
1241,124000_3..S01R,3,Tuesday,1488333128,1488333548
1241,125000_3..S01R,3,Tuesday,1488333750,1488334140
1241,126000_3..S01R,3,Tuesday,1488334350,1488334740
1241,127200_3..S01R,3,Tuesday,1488335070,1488335460
1241,121050_1..S02R,1,Tuesday,1488333020,1488333680
1241,121550_1..S02R,1,Tuesday,1488332609,1488333269
1241,122050_1..S02R,1,Tuesday,1488333137,1488333797
1241,122550_1..S02R,1,Tuesday,1488333240,1488333900
1241,123050_1..S02R,1,Tuesday,1488333410,1488334070
1241,123550_1..S02R,1,Tuesday,1488333678,1488334338
1241,124050_1..S02R,1,Tuesday,1488334016,1488334676
1241,124550_1..S02R,1,Tuesday,1488334320,1488334980
1241,125050_1..S02R,1,Tuesday,1488334620,1488335280
1241,125550_1..S02R,1,Tuesday,1488334920,1488335580
1241,126050_1..S02R,1,Tuesday,1488335220,1488335880
1241,126550_1..S02R,1,Tuesday,1488335520,1488336180
1241,127050_1..S02R,1,Tuesday,1488335820,1488336480
1241,119550_2..S01R,2,Tuesday,1488332738,1488333158
1241,120350_2..S01R,2,Tuesday,1488332901,1488333321
1241,121400_2..S01R,2,Tuesday,1488333571,1488333961
1241,122400_2..S01R,2,Tuesday,1488334142,1488334532
1241,123400_2..S01R,2,Tuesday,1488334699,1488335089
1241,124600_2..S01R,2,Tuesday,1488335370,1488335760
1241,125800_2..S01R,2,Tuesday,1488336090,1488336480
1241,126950_2..S01R,2,Tuesday,1488336810,1488337200
1241,123000_3..S01R,3,Tuesday,1488332535,1488332955
1241,124000_3..S01R,3,Tuesday,1488333148,1488333568
1241,125000_3..S01R,3,Tuesday,1488333750,1488334140
1241,126000_3..S01R,3,Tuesday,1488334350,1488334740
1241,127200_3..S01R,3,Tuesday,1488335070,1488335460
1242,121050_1..S02R,1,Tuesday,1488333020,1488333680
1242,121550_1..S02R,1,Tuesday,1488332638,1488333298
1242,122050_1..S02R,1,Tuesday,1488333132,1488333792
1242,122550_1..S02R,1,Tuesday,1488333236,1488333896
1242,123050_1..S02R,1,Tuesday,1488333410,1488334070
1242,123550_1..S02R,1,Tuesday,1488333690,1488334350
1242,124050_1..S02R,1,Tuesday,1488334029,1488334689
1242,124550_1..S02R,1,Tuesday,1488334320,1488334980
1242,125050_1..S02R,1,Tuesday,1488334620,1488335280
1242,125550_1..S02R,1,Tuesday,1488334920,1488335580
1242,126050_1..S02R,1,Tuesday,1488335220,1488335880
1242,126550_1..S02R,1,Tuesday,1488335520,1488336180
1242,127050_1..S02R,1,Tuesday,1488335820,1488336480
1242,119550_2..S01R,2,Tuesday,1488332738,1488333158
1242,120350_2..S01R,2,Tuesday,1488332887,1488333307
1242,121400_2..S01R,2,Tuesday,1488333594,1488333984
1242,122400_2..S01R,2,Tuesday,1488334175,1488334565
1242,123400_2..S01R,2,Tuesday,1488334723,1488335113
1242,124600_2..S01R,2,Tuesday,1488335370,1488335760
1242,125800_2..S01R,2,Tuesday,1488336090,1488336480
1242,126950_2..S01R,2,Tuesday,1488336810,1488337200
1242,123000_3..S01R,3,Tuesday,1488332535,1488332955
1242,124000_3..S01R,3,Tuesday,1488333163,1488333583
1242,125000_3..S01R,3,Tuesday,1488333750,1488334140
1242,126000_3..S01R,3,Tuesday,1488334350,1488334740
1242,127200_3..S01R,3,Tuesday,1488335070,1488335460
1242,121050_1..S02R,1,Tuesday,1488333046,1488333706
1242,121550_1..S02R,1,Tuesday,1488332638,1488333298
1242,122050_1..S02R,1,Tuesday,1488333132,1488333792
1242,122550_1..S02R,1,Tuesday,1488333236,1488333896
1242,123050_1..S02R,1,Tuesday,1488333410,1488334070
1242,123550_1..S02R,1,Tuesday,1488333676,1488334336
1242,124050_1..S02R,1,Tuesday,1488334016,1488334676
1242,124550_1..S02R,1,Tuesday,1488334320,1488334980
1242,125050_1..S02R,1,Tuesday,1488334620,1488335280
1242,125550_1..S02R,1,Tuesday,1488334920,1488335580
1242,126050_1..S02R,1,Tuesday,1488335220,1488335880
1242,126550_1..S02R,1,Tuesday,1488335520,1488336180
1242,127050_1..S02R,1,Tuesday,1488335820,1488336480
1242,119550_2..S01R,2,Tuesday,1488332738,1488333158
1242,120350_2..S01R,2,Tuesday,1488332887,1488333307
1242,121400_2..S01R,2,Tuesday,1488333574,1488333964
1242,122400_2..S01R,2,Tuesday,1488334173,1488334563
1242,123400_2..S01R,2,Tuesday,1488334704,1488335094
1242,124600_2..S01R,2,Tuesday,1488335370,1488335760
1242,125800_2..S01R,2,Tuesday,1488336090,1488336480
1242,126950_2..S01R,2,Tuesday,1488336810,1488337200
1242,124000_3..S01R,3,Tuesday,1488333163,1488333583
1242,125000_3..S01R,3,Tuesday,1488333750,1488334140
1242,126000_3..S01R,3,Tuesday,1488334350,1488334740
1242,127200_3..S01R,3,Tuesday,1488335070,1488335460
1243,121050_1..S02R,1,Tuesday,1488333046,1488333706
1243,121550_1..S02R,1,Tuesday,1488332611,1488333271
1243,122050_1..S02R,1,Tuesday,1488333154,1488333814
1243,122550_1..S02R,1,Tuesday,1488333236,1488333896
1243,123050_1..S02R,1,Tuesday,1488333390,1488334050
1243,123550_1..S02R,1,Tuesday,1488333676,1488334336
1243,124050_1..S02R,1,Tuesday,1488334011,1488334671
1243,124550_1..S02R,1,Tuesday,1488334320,1488334980
1243,125050_1..S02R,1,Tuesday,1488334620,1488335280
1243,125550_1..S02R,1,Tuesday,1488334920,1488335580
1243,126050_1..S02R,1,Tuesday,1488335220,1488335880
1243,126550_1..S02R,1,Tuesday,1488335520,1488336180
1243,127050_1..S02R,1,Tuesday,1488335820,1488336480
1243,119550_2..S01R,2,Tuesday,1488332738,1488333158
1243,120350_2..S01R,2,Tuesday,1488332907,1488333327
1243,121400_2..S01R,2,Tuesday,1488333574,1488333964
