807,1,1488479412,1488479910,0
808,1,1488479421,1488479866,0
809,1,1488479439,1488479896,0
810,1,1488479415,1488479855,0
811,1,1488479415,1488479861,0
812,1,1488479785,1488479861,1
813,1,1488479816,1488479882,1
814,1,1488479816,1488479910,1
815,1,1488479852,1488479910,1
816,1,1488479876,1488479910,1
817,1,1488479846,1488479910,1
818,1,1488479846,1488479879,1
819,1,1488480132,1488480188,1
820,1,1488480150,1488480188,1
821,1,1488480161,1488480188,1
822,1,1488480127,1488480129,1
823,1,1488480479,1488480568,1
824,1,1488480479,1488480568,1
825,1,1488480497,1488480582,1
826,1,1488480523,1488480602,1
827,1,1488480541,1488480602,1
828,1,1488480515,1488480602,1
829,1,1488480515,1488480574,1
1133,1,1488499041,1488499127,1
1154,1,1488500154,1488500254,1
1155,1,1488500142,1488500254,1
1156,1,1488500418,1488500697,0
1129,1,1488498743,1488498772,1
1128,1,1488498498,1488498521,1
1157,1,1488500418,1488500689,0
1123,1,1488498334,1488498366,1
1127,1,1488498498,1488498570,1
1124,1,1488498355,1488498366,1
1125,1,1488498324,1488498570,0
1248,1,1488333070,1488333168,1
1249,1,1488333092,1488333168,1
1250,1,1488333121,1488333168,1
1251,1,1488333111,1488333174,1
1252,1,1488333111,1488333150,1
1253,1,1488333243,1488333645,0
1254,1,1488333261,1488333645,0
1255,1,1488333400,1488333655,1
1235,1,1488332608,1488332750,1
1236,1,1488332609,1488332683,1
1237,1,1488332629,1488332695,1
1238,1,1488332574,1488332717,1
1239,1,1488332574,1488332702,1
1240,1,1488332588,1488332716,1
1241,1,1488332609,1488332738,1
1242,1,1488332638,1488332738,1
1243,1,1488332611,1488332738,1
1244,1,1488333032,1488333148,1
1245,1,1488333007,1488333145,1
1246,1,1488333007,1488333141,1
1247,1,1488333040,1488333148,1
1024,1,1488405823,1488405884,1
1025,1,1488406031,1488406184,1
1026,1,1488406064,1488406184,1
1027,1,1488406033,1488406184,1
1028,1,1488406293,1488406360,1
1029,1,1488406321,1488406360,1
1030,1,1488406328,1488406360,1
1031,1,1488406324,1488406361,1
1032,1,1488406324,1488406333,1
1033,1,1488406532,1488406660,1
1034,1,1488406528,1488406674,1
1035,1,1488406524,1488406674,1
1036,1,1488406745,1488406810,1
1037,1,1488406749,1488406810,1
1038,1,1488406745,1488406810,1
662,1,1488384309,1488384512,1
663,1,1488384328,1488384519,1
664,1,1488384307,1488384519,1
665,1,1488384307,1488384538,1
666,1,1488384851,1488384894,1
667,1,1488384852,1488384894,1
668,1,1488384852,1488384928,1
669,1,1488384848,1488384939,1
670,1,1488384848,1488384961,1
671,1,1488384874,1488384952,1
672,1,1488384910,1488384970,1
673,1,1488384907,1488384970,1
674,1,1488384915,1488385162,0
675,1,1488384911,1488385162,0
676,1,1488385092,1488385176,1
677,1,1488385083,1488385177,1
678,1,1488385083,1488385177,1
679,1,1488385083,1488385169,1
680,1,1488385083,1488385613,0
681,1,1488385476,1488385619,1
682,1,1488385462,1488385634,1
683,1,1488385425,1488385559,1
684,1,1488385613,1488385652,1
685,1,1488385626,1488385652,1
686,1,1488385626,1488385658,1
687,1,1488385626,1488385880,0
688,1,1488385872,1488385880,1
689,1,1488385877,1488385880,1
690,1,1488385874,1488386064,1
691,1,1488385874,1488386064,1
692,1,1488386171,1488386220,1
693,1,1488386171,1488386243,1
694,1,1488386191,1488386243,1
695,1,1488386208,1488386243,1
696,1,1488386177,1488386236,1
697,1,1488386580,1488386720,1
698,1,1488386525,1488386547,1
699,1,1488386537,1488386566,1
700,1,1488386558,1488386566,1
701,1,1488386579,1488386726,1
702,1,1488386548,1488386742,1
703,1,1488386882,1488387037,1
704,1,1488386882,1488387034,1
705,1,1488386902,1488387034,1
706,1,1488386921,1488387043,1
707,1,1488386946,1488387059,1
708,1,1488386927,1488387059,1
709,1,1488386927,1488387059,1
710,1,1488387233,1488387306,1
711,1,1488387256,1488387319,1
712,1,1488387263,1488387319,1
713,1,1488387289,1488387319,1
988,1,1488401130,1488403739,0
989,1,1488401130,1488404079,0
990,1,1488401130,1488404093,0
991,1,1488401130,1488404119,0
992,1,1488401130,1488404121,0
993,1,1488401130,1488404127,0
994,1,1488401130,1488404118,0
995,1,1488401130,1488404118,0
996,1,1488401130,1488404254,0
997,1,1488401130,1488404231,0
998,1,1488401130,1488404344,0
999,1,1488401130,1488404505,0
1000,1,1488401130,1488404505,0
1001,1,1488401130,1488404469,0
1002,1,1488401130,1488404469,0
1003,1,1488401130,1488404838,0
1004,1,1488401130,1488404838,0
1005,1,1488404743,1488404838,1
1006,1,1488404610,1488404802,1
1007,1,1488404917,1488404962,1
1008,1,1488404912,1488404938,1
1009,1,1488404912,1488404938,1
1010,1,1488405060,1488405193,1
1011,1,1488405060,1488405193,1
1012,1,1488405346,1488405404,1
1013,1,1488405346,1488405434,1
1014,1,1488405376,1488405434,1
1015,1,1488405376,1488405434,1
1016,1,1488405376,1488405393,1
1017,1,1488405478,1488405610,1
1018,1,1488405478,1488405610,1
1019,1,1488405597,1488405617,1
1020,1,1488405810,1488405884,1
1021,1,1488405829,1488405921,1
1022,1,1488405853,1488405921,1
1023,1,1488405823,1488405921,1
